user_id,signup_date,country,device,age_group,gender,acquisition_source,premium_user
U08138,2025-02-22,India,Web,25-34,Female,Ads,0
U08139,2025-03-22,India,iOS,18-24,Female,Referral,0
U08140,2025-02-06,UK,iOS,35-44,Male,Ads,0
U08141,2025-06-15,Japan,Android,18-24,Female,Organic,1
U08142,2025-01-14,Brazil,Android,18-24,Male,Organic,1
U08143,2025-02-05,USA,Android,55+,Male,Organic,0
U08144,2025-01-27,Canada,Android,18-24,Female,Referral,1
U08145,2025-02-26,Japan,iOS,25-34,Male,Organic,0
U08146,2025-01-22,Australia,Android,18-24,Male,Organic,0
U08147,2025-05-04,USA,Android,45-54,Male,Organic,0
U08148,2025-03-30,Canada,iOS,35-44,Female,Ads,0
U08149,2025-04-30,Australia,Android,18-24,Female,Organic,0
U08150,2025-03-29,Australia,Android,18-24,Female,Organic,0
U08151,2025-02-22,USA,iOS,35-44,Female,Organic,1
U08152,2025-05-17,Brazil,Android,18-24,Male,Organic,0
U08153,2025-05-01,USA,Android,18-24,Male,Referral,0
U08154,2025-04-06,India,iOS,18-24,Male,Referral,0
U08155,2025-02-06,India,Android,55+,Female,Organic,0
U08156,2025-03-04,UK,Android,25-34,Male,Ads,1
U08157,2025-01-04,UK,Android,45-54,Other,Organic,0
U08158,2025-01-30,USA,Android,18-24,Female,Ads,0
U08159,2025-01-10,UK,Android,55+,Female,Organic,0
U08160,2025-04-14,USA,Web,18-24,Female,Organic,1
U08161,2025-01-05,USA,Android,25-34,Female,Organic,0
U08162,2025-02-06,USA,iOS,25-34,Male,Organic,0
U08163,2025-01-20,USA,Android,35-44,Female,Organic,0
U08164,2025-02-24,India,iOS,25-34,Female,Ads,0
U08165,2025-02-22,USA,Android,45-54,Male,Ads,0
U08166,2025-01-25,Brazil,iOS,18-24,Female,Ads,0
U08167,2025-05-19,UK,Android,25-34,Female,Ads,1
U08168,2025-03-27,India,Android,18-24,Male,Organic,1
U08169,2025-05-22,UK,Android,18-24,Male,Organic,0
U08170,2025-01-02,Japan,iOS,25-34,Female,Ads,0
U08171,2025-02-15,Brazil,Android,18-24,Male,Organic,0
U08172,2025-01-18,Australia,Android,18-24,Male,Referral,0
U08173,2025-01-30,India,Android,25-34,Female,Ads,0
U08174,2025-01-03,USA,Android,18-24,Female,Referral,0
U08175,2025-04-06,Australia,iOS,18-24,Male,Referral,0
U08176,2025-02-12,USA,Android,18-24,Male,Ads,0
U08177,2025-03-08,UK,Android,18-24,Male,Ads,0
U08178,2025-03-23,USA,Android,18-24,Male,Ads,0
U08179,2025-03-02,USA,iOS,35-44,Female,Ads,0
U08180,2025-06-02,India,Android,35-44,Male,Organic,0
U08181,2025-06-05,Canada,Android,18-24,Female,Organic,0
U08182,2025-04-07,Brazil,iOS,35-44,Female,Organic,0
U08183,2025-03-14,Australia,Android,35-44,Female,Organic,0
U08184,2025-04-01,USA,Android,25-34,Male,Organic,0
U08185,2025-05-16,Australia,Android,45-54,Female,Ads,0
U08186,2025-06-03,UK,Android,18-24,Female,Ads,0
U08187,2025-01-07,USA,Android,18-24,Female,Organic,0
U08188,2025-03-06,India,Android,25-34,Female,Organic,0
U08189,2025-01-16,USA,iOS,45-54,Male,Organic,1
U08190,2025-06-13,India,Android,25-34,Male,Organic,0
U08191,2025-05-26,India,iOS,18-24,Male,Organic,0
U08192,2025-01-29,India,Android,18-24,Male,Referral,0
U08193,2025-01-11,India,iOS,25-34,Male,Organic,0
U08194,2025-02-21,USA,iOS,18-24,Male,Organic,0
U08195,2025-05-31,USA,Android,25-34,Female,Organic,1
U08196,2025-03-18,UK,Android,25-34,Female,Organic,0
U08197,2025-01-14,UK,Web,25-34,Female,Organic,0
U08198,2025-04-16,USA,Android,25-34,Male,Referral,0
U08199,2025-04-02,India,Android,25-34,Male,Referral,0
U08200,2025-02-05,USA,iOS,18-24,Male,Ads,1
U08201,2025-02-07,USA,Android,18-24,Male,Ads,0
U08202,2025-06-23,Germany,Android,35-44,Female,Ads,0
U08203,2025-06-13,India,Web,25-34,Female,Referral,0
U08204,2025-02-18,USA,iOS,25-34,Female,Organic,1
U08205,2025-06-08,India,Android,18-24,Female,Ads,0
U08206,2025-03-16,India,Android,18-24,Female,Organic,1
U08207,2025-06-10,Brazil,iOS,18-24,Male,Organic,0
U08208,2025-01-03,Japan,iOS,25-34,Male,Referral,0
U08209,2025-01-24,USA,iOS,25-34,Male,Referral,0
U08210,2025-05-30,USA,iOS,35-44,Male,Referral,0
U08211,2025-05-19,USA,Android,18-24,Male,Organic,0
U08212,2025-02-18,Australia,iOS,25-34,Female,Organic,0
U08213,2025-03-16,Brazil,Android,25-34,Female,Organic,0
U08214,2025-05-30,UK,Android,18-24,Female,Organic,0
U08215,2025-03-28,Australia,iOS,35-44,Female,Organic,0
U08216,2025-02-17,India,iOS,18-24,Female,Organic,0
U08217,2025-05-24,USA,Android,25-34,Male,Ads,0
U08218,2025-01-07,Japan,Web,35-44,Female,Organic,0
U08219,2025-02-08,India,iOS,25-34,Female,Organic,0
U08220,2025-03-31,USA,Android,25-34,Female,Organic,0
U08221,2025-05-23,Australia,Android,25-34,Male,Referral,0
U08222,2025-05-30,UK,Android,35-44,Female,Organic,0
U08223,2025-01-19,Brazil,Android,35-44,Male,Organic,0
U08224,2025-04-12,Germany,iOS,18-24,Female,Referral,0
U08225,2025-05-10,Germany,Web,35-44,Male,Organic,0
U08226,2025-02-10,USA,iOS,18-24,Male,Organic,0
U08227,2025-04-02,India,Android,18-24,Female,Organic,0
U08228,2025-03-17,Canada,Android,55+,Male,Organic,1
U08229,2025-05-13,USA,Android,25-34,Male,Organic,0
U08230,2025-03-02,India,Android,18-24,Male,Ads,0
U08231,2025-03-04,India,iOS,45-54,Male,Ads,0
U08232,2025-01-31,USA,Android,25-34,Other,Referral,0
U08233,2025-05-03,USA,Android,25-34,Male,Organic,0
U08234,2025-05-22,Germany,iOS,45-54,Male,Organic,0
U08235,2025-01-09,Germany,Android,25-34,Male,Referral,0
U08236,2025-05-25,USA,Android,18-24,Female,Ads,0
U08237,2025-04-17,Germany,iOS,18-24,Female,Organic,1
U08238,2025-04-12,Germany,Android,18-24,Male,Organic,0
U08239,2025-01-24,Brazil,Android,18-24,Male,Organic,0
U08240,2025-02-19,USA,Web,35-44,Female,Organic,0
U08241,2025-04-04,USA,iOS,55+,Other,Ads,0
U08242,2025-05-04,Japan,Android,18-24,Male,Referral,0
U08243,2025-02-28,Germany,Android,25-34,Female,Referral,1
U08244,2025-02-08,Canada,Web,25-34,Female,Organic,0
U08245,2025-03-11,USA,Android,18-24,Female,Organic,0
U08246,2025-06-22,Germany,Android,25-34,Male,Referral,0
U08247,2025-01-11,UK,Android,18-24,Female,Organic,1
U08248,2025-06-17,Brazil,Android,35-44,Male,Organic,0
U08249,2025-05-10,Brazil,Android,45-54,Male,Organic,0
U08250,2025-02-12,USA,iOS,35-44,Male,Organic,0
U08251,2025-01-22,USA,Android,18-24,Female,Organic,0
U08252,2025-02-15,USA,Android,35-44,Male,Organic,0
U08253,2025-05-03,USA,iOS,18-24,Female,Ads,0
U08254,2025-03-26,Germany,iOS,45-54,Female,Referral,0
U08255,2025-03-05,Brazil,iOS,45-54,Female,Organic,0
U08256,2025-01-03,Germany,Android,18-24,Male,Organic,0
U08257,2025-02-02,USA,Android,35-44,Female,Organic,0
U08258,2025-06-04,USA,iOS,55+,Female,Ads,0
U08259,2025-02-23,India,Android,18-24,Female,Organic,1
U08260,2025-04-24,India,Android,25-34,Male,Referral,0
U08261,2025-01-24,USA,Android,35-44,Female,Referral,0
U08262,2025-03-18,Brazil,Android,55+,Male,Organic,0
U08263,2025-06-03,Australia,Android,18-24,Female,Ads,0
U08264,2025-02-17,India,Web,55+,Female,Organic,0
U08265,2025-01-02,Brazil,Android,35-44,Female,Ads,0
U08266,2025-01-09,UK,iOS,45-54,Male,Organic,0
U08267,2025-04-23,USA,Android,25-34,Female,Organic,0
U08268,2025-06-02,Canada,Android,25-34,Female,Organic,1
U08269,2025-05-15,USA,Android,25-34,Female,Organic,0
U08270,2025-04-03,USA,Android,25-34,Male,Organic,0
U08271,2025-05-14,USA,Android,25-34,Male,Organic,0
U08272,2025-04-26,Brazil,Android,35-44,Female,Organic,0
U08273,2025-01-31,Germany,Android,45-54,Female,Referral,0
U08274,2025-03-14,Canada,Android,18-24,Female,Ads,1
U08275,2025-05-30,USA,Android,25-34,Male,Ads,0
U08276,2025-01-18,USA,Android,25-34,Female,Organic,0
U08277,2025-02-18,USA,iOS,35-44,Male,Organic,0
U08278,2025-01-31,USA,iOS,25-34,Male,Referral,0
U08279,2025-04-08,Canada,iOS,55+,Male,Ads,0
U08280,2025-01-18,USA,iOS,18-24,Male,Ads,0
U08281,2025-05-14,Germany,iOS,18-24,Male,Organic,0
U08282,2025-05-01,India,Android,18-24,Male,Referral,0
U08283,2025-03-07,Brazil,iOS,35-44,Male,Organic,0
U08284,2025-05-28,India,Android,35-44,Female,Ads,0
U08285,2025-05-02,Japan,Android,45-54,Male,Ads,0
U08286,2025-01-12,India,Android,18-24,Female,Referral,0
U08287,2025-01-12,Germany,Android,45-54,Male,Organic,0
U08288,2025-03-11,UK,iOS,35-44,Male,Organic,0
U08289,2025-05-06,UK,iOS,35-44,Female,Organic,0
U08290,2025-01-30,India,Android,25-34,Male,Ads,0
U08291,2025-05-17,Japan,Android,18-24,Female,Ads,0
U08292,2025-04-15,USA,Android,25-34,Male,Organic,0
U08293,2025-06-03,UK,Android,55+,Female,Ads,0
U08294,2025-01-21,Japan,Android,25-34,Female,Organic,0
U08295,2025-01-25,USA,iOS,35-44,Male,Ads,0
U08296,2025-04-05,Canada,Android,18-24,Female,Organic,1
U08297,2025-02-15,India,iOS,25-34,Female,Ads,0
U08298,2025-03-03,UK,iOS,18-24,Female,Organic,0
U08299,2025-04-19,India,Android,45-54,Male,Organic,0
U08300,2025-06-03,Germany,Android,25-34,Female,Organic,0
U08301,2025-05-06,Australia,Android,18-24,Male,Ads,1
U08302,2025-05-27,Canada,Android,18-24,Female,Ads,0
U08303,2025-03-09,USA,iOS,18-24,Male,Organic,0
U08304,2025-06-06,USA,iOS,25-34,Male,Referral,0
U08305,2025-06-23,India,iOS,18-24,Female,Ads,0
U08306,2025-03-27,Australia,iOS,35-44,Female,Ads,0
U08307,2025-05-23,USA,Android,25-34,Female,Organic,1
U08308,2025-02-07,UK,Android,18-24,Male,Organic,0
U08309,2025-01-05,Germany,Android,18-24,Female,Referral,0
U08310,2025-05-14,India,Android,18-24,Male,Ads,1
U08311,2025-03-15,Australia,iOS,35-44,Female,Organic,0
U08312,2025-03-11,Brazil,Android,55+,Female,Referral,1
U08313,2025-05-21,Brazil,Android,25-34,Female,Organic,0
U08314,2025-01-27,Germany,Android,45-54,Male,Organic,0
U08315,2025-02-18,Germany,iOS,45-54,Male,Referral,0
U08316,2025-06-24,Canada,iOS,18-24,Female,Organic,0
U08317,2025-01-08,India,Android,35-44,Male,Organic,0
U08318,2025-04-05,Australia,Android,35-44,Male,Organic,1
U08319,2025-05-18,UK,Android,18-24,Female,Organic,0
U08320,2025-03-26,USA,iOS,55+,Male,Organic,0
U08321,2025-04-19,Japan,iOS,25-34,Male,Ads,0
U08322,2025-02-27,USA,Android,35-44,Male,Ads,0
U08323,2025-04-16,Brazil,Android,18-24,Female,Organic,0
U08324,2025-05-16,Japan,iOS,45-54,Female,Ads,0
U08325,2025-04-06,USA,Android,18-24,Male,Organic,1
U08326,2025-02-06,Australia,Android,45-54,Male,Referral,0
U08327,2025-04-21,UK,Android,18-24,Other,Ads,1
U08328,2025-02-06,Canada,Android,35-44,Female,Referral,0
U08329,2025-04-16,USA,iOS,35-44,Male,Organic,0
U08330,2025-03-09,Germany,iOS,35-44,Male,Referral,0
U08331,2025-03-04,Brazil,Android,25-34,Female,Referral,0
U08332,2025-05-23,USA,Android,25-34,Male,Referral,0
U08333,2025-04-01,Australia,Android,25-34,Male,Organic,0
U08334,2025-02-23,India,iOS,55+,Female,Organic,0
U08335,2025-06-18,USA,iOS,18-24,Other,Organic,0
U08336,2025-06-11,USA,Android,45-54,Female,Organic,0
U08337,2025-04-27,Brazil,iOS,25-34,Female,Organic,0
U08338,2025-06-27,USA,iOS,25-34,Male,Ads,0
U08339,2025-06-17,Canada,Android,18-24,Male,Organic,0
U08340,2025-04-18,Brazil,Android,18-24,Male,Ads,0
U08341,2025-02-01,India,Android,18-24,Female,Organic,1
U08342,2025-01-14,Canada,Android,25-34,Male,Ads,0
U08343,2025-04-14,Japan,Android,18-24,Male,Organic,0
U08344,2025-01-31,USA,Android,25-34,Male,Organic,0
U08345,2025-03-29,UK,Android,25-34,Male,Organic,0
U08346,2025-02-27,Brazil,iOS,25-34,Female,Organic,0
U08347,2025-06-09,USA,Android,25-34,Female,Referral,0
U08348,2025-02-21,USA,Android,25-34,Male,Organic,0
U08349,2025-04-16,Canada,iOS,35-44,Male,Ads,0
U08350,2025-03-13,Brazil,Web,18-24,Female,Ads,0
U08351,2025-03-30,India,Web,25-34,Male,Organic,0
U08352,2025-01-01,Germany,Android,25-34,Male,Organic,1
U08353,2025-05-31,USA,Android,18-24,Male,Referral,0
U08354,2025-05-04,USA,iOS,25-34,Male,Organic,0
U08355,2025-04-09,Australia,iOS,25-34,Female,Referral,0
U08356,2025-03-15,Germany,iOS,35-44,Male,Organic,0
U08357,2025-05-23,India,Android,25-34,Male,Referral,0
U08358,2025-02-06,India,iOS,18-24,Male,Organic,1
U08359,2025-06-21,Japan,Web,25-34,Male,Ads,0
U08360,2025-01-04,India,Android,25-34,Female,Referral,0
U08361,2025-05-01,USA,Android,18-24,Female,Organic,0
U08362,2025-06-16,India,Android,18-24,Male,Organic,1
U08363,2025-03-12,Australia,iOS,18-24,Female,Referral,0
U08364,2025-05-31,Japan,Android,45-54,Male,Ads,0
U08365,2025-05-01,UK,Android,25-34,Male,Ads,0
U08366,2025-02-16,Japan,iOS,18-24,Female,Ads,0
U08367,2025-03-04,Canada,iOS,18-24,Female,Organic,0
U08368,2025-05-21,USA,Android,25-34,Female,Organic,1
U08369,2025-01-13,Japan,Android,18-24,Male,Organic,1
U08370,2025-05-08,USA,iOS,25-34,Female,Organic,0
U08371,2025-04-15,Germany,Android,18-24,Female,Ads,1
U08372,2025-06-09,USA,Android,35-44,Female,Organic,0
U08373,2025-03-17,USA,Android,45-54,Male,Organic,0
U08374,2025-02-06,Canada,Android,25-34,Female,Organic,0
U08375,2025-04-12,Australia,Android,55+,Male,Organic,0
U08376,2025-05-13,USA,Android,45-54,Female,Organic,0
U08377,2025-04-07,USA,Android,18-24,Female,Ads,1
U08378,2025-05-29,USA,Web,18-24,Female,Referral,0
U08379,2025-04-18,Canada,Android,25-34,Male,Organic,0
U08380,2025-01-30,Australia,iOS,18-24,Male,Organic,0
U08381,2025-04-30,Brazil,Android,25-34,Male,Organic,1
U08382,2025-02-24,USA,Web,25-34,Male,Organic,0
U08383,2025-03-04,Canada,Android,18-24,Male,Organic,0
U08384,2025-03-21,India,Web,18-24,Female,Ads,0
U08385,2025-05-05,USA,Web,25-34,Female,Organic,0
U08386,2025-03-04,India,Android,45-54,Male,Ads,0
U08387,2025-01-22,Canada,Android,25-34,Female,Ads,0
U08388,2025-01-19,UK,Android,18-24,Male,Referral,0
U08389,2025-04-12,Brazil,Android,55+,Male,Organic,0
U08390,2025-05-08,USA,iOS,35-44,Male,Organic,0
U08391,2025-01-13,USA,iOS,18-24,Male,Organic,0
U08392,2025-01-09,India,iOS,35-44,Female,Ads,0
U08393,2025-06-12,USA,iOS,18-24,Female,Organic,0
U08394,2025-01-26,Brazil,Android,25-34,Male,Organic,0
U08395,2025-02-04,India,iOS,55+,Female,Ads,0
U08396,2025-06-19,UK,Android,18-24,Female,Organic,0
U08397,2025-01-07,India,Android,45-54,Female,Organic,0
U08398,2025-02-09,USA,Android,18-24,Female,Organic,0
U08399,2025-01-21,UK,Android,25-34,Male,Ads,0
U08400,2025-04-05,India,Android,18-24,Female,Ads,0
U08401,2025-02-07,USA,iOS,18-24,Female,Organic,0
U08402,2025-01-20,Brazil,Web,25-34,Male,Organic,0
U08403,2025-01-07,Australia,iOS,25-34,Female,Organic,0
U08404,2025-04-21,UK,Android,35-44,Male,Ads,0
U08405,2025-05-05,Canada,Android,25-34,Male,Ads,0
U08406,2025-06-12,USA,Android,18-24,Male,Organic,1
U08407,2025-03-17,USA,Android,45-54,Female,Organic,1
U08408,2025-05-08,USA,Android,18-24,Male,Organic,0
U08409,2025-04-06,Australia,Android,25-34,Female,Organic,0
U08410,2025-04-13,USA,Android,18-24,Male,Organic,0
U08411,2025-05-02,Germany,Android,18-24,Male,Organic,0
U08412,2025-05-17,India,Android,25-34,Female,Ads,0
U08413,2025-04-25,USA,Android,25-34,Male,Ads,0
U08414,2025-02-19,UK,Android,25-34,Male,Organic,0
U08415,2025-01-10,Brazil,Android,18-24,Female,Organic,0
U08416,2025-03-13,India,iOS,18-24,Female,Referral,1
U08417,2025-02-12,India,iOS,18-24,Female,Ads,0
U08418,2025-04-28,Brazil,iOS,35-44,Female,Ads,0
U08419,2025-05-20,Australia,iOS,25-34,Male,Organic,0
U08420,2025-01-14,India,iOS,35-44,Female,Organic,0
U08421,2025-01-03,USA,Android,25-34,Male,Organic,0
U08422,2025-06-28,USA,iOS,18-24,Female,Organic,0
U08423,2025-02-10,Canada,Android,18-24,Female,Organic,0
U08424,2025-05-08,USA,Android,18-24,Female,Ads,0
U08425,2025-04-06,USA,Android,35-44,Female,Ads,1
U08426,2025-06-22,Japan,iOS,18-24,Male,Organic,1
U08427,2025-06-11,India,Android,25-34,Male,Ads,1
U08428,2025-01-16,UK,Android,18-24,Male,Organic,0
U08429,2025-04-01,Canada,Android,25-34,Male,Ads,0
U08430,2025-06-05,USA,Web,55+,Female,Organic,0
U08431,2025-05-05,USA,Web,25-34,Male,Referral,0
U08432,2025-01-12,Japan,Web,18-24,Male,Organic,0
U08433,2025-03-12,Canada,Android,35-44,Male,Organic,0
U08434,2025-04-19,USA,iOS,18-24,Female,Organic,0
U08435,2025-05-25,USA,iOS,18-24,Male,Organic,0
U08436,2025-06-22,USA,iOS,25-34,Male,Organic,0
U08437,2025-03-22,Brazil,Android,18-24,Female,Organic,0
U08438,2025-06-09,Japan,iOS,55+,Male,Organic,0
U08439,2025-03-13,Japan,Web,18-24,Female,Organic,1
U08440,2025-06-04,USA,Android,25-34,Male,Ads,0
U08441,2025-05-18,India,Android,25-34,Male,Organic,0
U08442,2025-01-12,India,iOS,25-34,Male,Ads,0
U08443,2025-06-09,Canada,iOS,35-44,Male,Organic,1
U08444,2025-04-30,India,iOS,18-24,Female,Organic,0
U08445,2025-02-21,USA,iOS,45-54,Male,Organic,0
U08446,2025-04-13,Australia,Web,18-24,Male,Organic,0
U08447,2025-01-08,USA,Android,18-24,Other,Ads,0
U08448,2025-05-23,Japan,Android,55+,Male,Ads,0
U08449,2025-01-14,Canada,Android,25-34,Female,Organic,0
U08450,2025-06-12,India,Android,18-24,Male,Organic,0
U08451,2025-03-01,USA,iOS,18-24,Male,Ads,0
U08452,2025-01-16,Australia,iOS,18-24,Male,Ads,1
U08453,2025-02-11,USA,iOS,25-34,Female,Ads,0
U08454,2025-04-11,India,iOS,55+,Male,Organic,1
U08455,2025-01-19,Brazil,Android,25-34,Female,Organic,0
U08456,2025-01-20,Canada,iOS,45-54,Female,Referral,0
U08457,2025-05-21,Japan,iOS,45-54,Female,Organic,0
U08458,2025-02-14,USA,Android,45-54,Female,Organic,0
U08459,2025-04-14,Canada,iOS,18-24,Female,Organic,0
U08460,2025-03-16,India,Android,18-24,Male,Organic,0
U08461,2025-02-06,India,Android,18-24,Male,Organic,0
U08462,2025-02-07,USA,iOS,18-24,Male,Organic,1
U08463,2025-04-13,USA,iOS,45-54,Male,Organic,0
U08464,2025-05-08,UK,Android,18-24,Female,Organic,0
U08465,2025-02-18,USA,Android,35-44,Male,Ads,0
U08466,2025-04-21,USA,Android,25-34,Female,Referral,0
U08467,2025-05-02,India,Android,18-24,Male,Ads,0
U08468,2025-02-04,Japan,Android,18-24,Female,Ads,0
U08469,2025-04-19,India,Android,18-24,Female,Ads,0
U08470,2025-05-26,USA,iOS,45-54,Female,Organic,0
U08471,2025-04-19,USA,Web,55+,Male,Organic,0
U08472,2025-03-22,UK,iOS,35-44,Female,Organic,0
U08473,2025-05-25,USA,iOS,45-54,Female,Organic,0
U08474,2025-01-21,Canada,Android,35-44,Female,Organic,1
U08475,2025-05-29,India,Android,25-34,Male,Ads,0
U08476,2025-05-05,Canada,Android,35-44,Male,Organic,1
U08477,2025-04-22,Germany,iOS,25-34,Female,Organic,0
U08478,2025-03-11,Germany,iOS,35-44,Male,Organic,0
U08479,2025-05-11,Japan,iOS,45-54,Female,Organic,0
U08480,2025-03-31,Germany,iOS,18-24,Female,Organic,0
U08481,2025-05-17,India,Android,35-44,Male,Organic,0
U08482,2025-05-10,USA,Android,25-34,Male,Organic,0
U08483,2025-03-24,USA,Android,25-34,Female,Organic,0
U08484,2025-06-21,UK,Android,45-54,Male,Organic,0
U08485,2025-01-21,Australia,Android,55+,Other,Referral,1
U08486,2025-02-02,USA,Android,18-24,Female,Ads,0
U08487,2025-06-03,Germany,Android,45-54,Other,Referral,0
U08488,2025-02-05,Brazil,Android,35-44,Male,Ads,0
U08489,2025-04-17,India,iOS,18-24,Female,Organic,0
U08490,2025-03-19,USA,Android,25-34,Male,Ads,0
U08491,2025-04-09,Australia,Android,18-24,Female,Organic,0
U08492,2025-03-07,USA,Android,25-34,Female,Organic,0
U08493,2025-05-08,India,iOS,55+,Male,Ads,0
U08494,2025-01-31,USA,Android,35-44,Male,Organic,0
U08495,2025-04-14,Canada,Android,18-24,Male,Ads,0
U08496,2025-04-27,USA,iOS,18-24,Female,Ads,0
U08497,2025-03-28,Germany,Web,18-24,Male,Ads,0
U08498,2025-03-10,UK,Android,45-54,Male,Ads,0
U08499,2025-06-25,Brazil,Android,18-24,Female,Ads,0
U08500,2025-03-03,USA,Android,18-24,Male,Ads,0
U08501,2025-04-17,USA,iOS,25-34,Male,Organic,0
U08502,2025-03-05,Brazil,Web,18-24,Male,Organic,0
U08503,2025-06-14,UK,Android,18-24,Female,Organic,0
U08504,2025-03-14,UK,Android,18-24,Female,Organic,0
U08505,2025-03-22,Brazil,Android,45-54,Male,Organic,1
U08506,2025-05-29,Japan,Web,45-54,Female,Organic,0
U08507,2025-05-03,India,Web,18-24,Female,Organic,0
U08508,2025-03-25,USA,iOS,25-34,Male,Organic,0
U08509,2025-06-10,India,Android,25-34,Male,Organic,0
U08510,2025-05-21,Germany,iOS,18-24,Other,Organic,0
U08511,2025-03-04,India,Android,35-44,Female,Ads,0
U08512,2025-04-29,UK,iOS,25-34,Female,Ads,0
U08513,2025-02-16,USA,iOS,18-24,Female,Organic,0
U08514,2025-04-20,USA,Android,35-44,Male,Organic,1
U08515,2025-04-16,USA,Android,55+,Female,Organic,0
U08516,2025-02-11,USA,iOS,45-54,Female,Ads,0
U08517,2025-03-14,Australia,Android,35-44,Male,Referral,1
U08518,2025-05-29,USA,iOS,25-34,Female,Organic,0
U08519,2025-04-17,Brazil,Android,35-44,Female,Organic,0
U08520,2025-06-29,USA,iOS,18-24,Female,Ads,0
U08521,2025-05-25,Brazil,Android,25-34,Male,Organic,0
U08522,2025-02-19,USA,Android,55+,Male,Organic,0
U08523,2025-03-11,USA,Android,25-34,Female,Organic,0
U08524,2025-03-29,Brazil,iOS,35-44,Female,Ads,1
U08525,2025-03-28,Australia,iOS,18-24,Female,Organic,0
U08526,2025-03-19,Australia,Android,18-24,Female,Ads,0
U08527,2025-01-01,India,Android,25-34,Female,Organic,0
U08528,2025-05-22,Canada,Android,25-34,Male,Organic,0
U08529,2025-01-07,Brazil,Android,18-24,Other,Organic,1
U08530,2025-02-25,Australia,Android,18-24,Male,Organic,0
U08531,2025-04-26,Australia,iOS,35-44,Female,Referral,0
U08532,2025-01-04,UK,iOS,35-44,Other,Ads,0
U08533,2025-04-11,USA,iOS,35-44,Male,Ads,0
U08534,2025-01-27,Canada,iOS,18-24,Female,Organic,0
U08535,2025-06-22,Canada,iOS,18-24,Male,Organic,0
U08536,2025-02-28,USA,Android,25-34,Female,Ads,0
U08537,2025-01-02,UK,iOS,45-54,Male,Ads,0
U08538,2025-02-28,USA,Android,18-24,Male,Organic,0
U08539,2025-02-13,Australia,Android,35-44,Male,Organic,0
U08540,2025-02-11,Japan,iOS,35-44,Female,Organic,0
U08541,2025-06-16,UK,Android,25-34,Female,Organic,0
U08542,2025-03-03,USA,Android,18-24,Female,Ads,1
U08543,2025-01-05,UK,Android,18-24,Male,Organic,1
U08544,2025-05-30,USA,Android,25-34,Male,Ads,1
U08545,2025-06-09,Japan,Android,45-54,Female,Ads,0
U08546,2025-05-14,India,iOS,18-24,Male,Organic,1
U08547,2025-06-09,India,Android,45-54,Male,Organic,0
U08548,2025-02-23,USA,Android,18-24,Male,Organic,0
U08549,2025-06-28,India,Android,25-34,Male,Referral,0
U08550,2025-04-18,Canada,Android,18-24,Male,Organic,0
U08551,2025-04-10,Australia,Web,18-24,Male,Organic,1
U08552,2025-04-19,USA,Web,45-54,Female,Organic,0
U08553,2025-04-21,Canada,Android,25-34,Female,Organic,1
U08554,2025-06-29,Germany,Android,25-34,Male,Ads,0
U08555,2025-04-21,Australia,Android,18-24,Male,Organic,0
U08556,2025-01-31,Australia,Android,35-44,Male,Ads,0
U08557,2025-01-19,USA,Android,18-24,Female,Organic,0
U08558,2025-01-08,Canada,iOS,45-54,Female,Organic,0
U08559,2025-03-31,Germany,iOS,18-24,Female,Ads,0
U08560,2025-03-11,USA,Android,25-34,Male,Organic,0
U08561,2025-01-31,USA,Android,25-34,Male,Organic,0
U08562,2025-01-27,Germany,Android,18-24,Male,Referral,0
U08563,2025-02-21,USA,Android,25-34,Female,Organic,0
U08564,2025-03-13,Germany,Android,35-44,Female,Organic,0
U08565,2025-06-22,Germany,Android,45-54,Male,Organic,1
U08566,2025-04-24,Japan,Android,35-44,Female,Organic,0
U08567,2025-02-18,USA,iOS,18-24,Other,Referral,0
U08568,2025-02-15,USA,iOS,35-44,Male,Organic,0
U08569,2025-02-19,UK,iOS,18-24,Male,Organic,0
U08570,2025-06-07,Canada,Android,18-24,Female,Ads,0
U08571,2025-02-28,Brazil,iOS,25-34,Female,Ads,1
U08572,2025-01-18,India,iOS,35-44,Male,Ads,0
U08573,2025-04-21,UK,iOS,35-44,Female,Organic,0
U08574,2025-03-19,Germany,Android,25-34,Male,Referral,0
U08575,2025-04-21,USA,Web,25-34,Male,Ads,0
U08576,2025-06-28,USA,Android,18-24,Female,Referral,0
U08577,2025-02-12,USA,iOS,18-24,Male,Referral,0
U08578,2025-05-23,USA,Android,55+,Female,Ads,0
U08579,2025-01-15,USA,iOS,55+,Female,Ads,0
U08580,2025-05-21,USA,Android,18-24,Male,Referral,1
U08581,2025-03-05,Germany,iOS,35-44,Female,Organic,0
U08582,2025-06-03,Australia,Android,18-24,Female,Organic,0
U08583,2025-04-04,USA,Android,25-34,Male,Organic,1
U08584,2025-02-03,USA,Android,25-34,Male,Referral,0
U08585,2025-04-05,UK,Android,18-24,Male,Organic,0
U08586,2025-06-10,USA,Android,18-24,Male,Organic,0
U08587,2025-06-24,USA,iOS,35-44,Male,Ads,0
U08588,2025-05-14,UK,Android,25-34,Female,Ads,0
U08589,2025-05-17,USA,Android,18-24,Male,Organic,0
U08590,2025-04-22,Brazil,Android,25-34,Male,Organic,0
U08591,2025-06-09,Canada,Android,18-24,Other,Ads,1
U08592,2025-06-26,USA,iOS,18-24,Male,Organic,0
U08593,2025-01-19,Canada,iOS,35-44,Male,Referral,0
